Wave
8
6
5
4
3
3
3
2
2
1
1
1
2
2
4
5
8
12
19
27
38
50
62
73
81
85
85
83
80
78
75
73
72
69
67
65
63
60
57
54
51
50
50
50
50
50
49
49
48
49
49
49
50
51
50
49
47
45
42
39
36
32
29
25
22
19
16
14
12
12
13
15
16
17
18
17
16
14
13
14
18
24
33
41
51
59
63
66
66
66
65
64
63
63
63
63
64
64
65
66
67
68
69
69
67
66
65
63
60
57
53
42
42
39
36
33
29
25
22
22
20
17
17
16
14
14
15
16
18
20
24
28
35
41
48
54
58
59
59
58
57
55
54
53
51
49
48
49
50
52
55
57
59
60
61
61
60
60
57
55
55
50
47
47
40
37
33
31
30
29
28
29
28
27
24
21
18
15
13
11
10
9
9
11
16
24
35
46
59
70
78
81
82
81
80
78
76
76
75
74
72
70
68
67
66
66
66
66
66
65
64
62
59
55
52
49
47
46
44
44
43
43
41
40
39
37
35
34
33
32
31
29
28
27
26
25
24
22
20
18
15
14
17
21
29
38
47
55
62
65
66
65
64
62
61
60
59
57
55
53
49
48
46
46
45
44
44
43
43
43
43
42
42
42
41
40
40
40
39
38
37
36
34
33
31
31
30
29
27
26
25
24
23
23
22
21
20
19
18
17
16
14
14
14
16
22
30
40
50
60
67
72
74
74
72
70
67
64
64
59
58
58
55
55
55
54
53
53
49
46
46
42
41
41
39
37
37
35
33
32
32
32
31
30
29
28
28
27
26
25
24
24
23
23
22
22
23
22
21
20
18
18
18
21
29
38
48
59
68
75
78
79
78
77
75
73
71
69
66
63
60
57
54
52
50
49
48
47
47
46
45
45
44
43
42
41
40
40
39
38
37
36
35
34
33
32
30
29
27
26
25
25
25
24
25
25
25
25
25
25
24
23
25
29
37
45
55
65
72
76
77
76
74
72
69
67
65
63
59
55
51
47
43
40
38
37
37
37
35
34
31
28
25
21
20
18
19
20
22
24
26
27
26
25
24
21
19
18
17
16
15
14
14
14
13
12
10
8
6
6
5
5
7
10
16
25
35
45
55
64
70
72
71
70
68
65
62
60
57
54
52
51
50
50
51
52
52
52
51
50
47
46
44
42
42
41
40
40
39
39
38
38
38
37
37
36
36
36
35
34
33
31
30
29
28
26
24
23
21
19
18
20
24
32
41
52
62
71
76
78
78
76
73
69
66
63
60
57
55
53
52
52
51
52
52
51
50
48
46
43
40
38
35
32
30
28
27
26
26
26
26
25
25
24
23
23
22
22
22
23
23
23
21
20
20
19
17
17
16
16
16
13
13
13
25
35
44
55
65
71
72
71
69
65
61
58
56
53
51
49
46
45
44
43
43
42
42
41
41
40
40
40
40
39
38
36
34
32
31
29
28
26
25
24
22
19
17
14
13
11
10
8
7
6
5
4
2
2
