Wave
51
54
55
55
53
51
49
48
47
46
45
44
44
43
43
43
43
43
42
41
40
39
38
36
35
34
33
32
31
31
30
30
30
30
29
29
28
28
28
27
27
27
30
34
34
43
49
49
56
57
57
54
52
52
49
48
47
46
45
45
44
44
45
45
44
44
43
42
40
39
38
36
35
34
33
33
32
32
31
31
31
30
30
30
29
29
28
28
27
27
29
32
37
42
49
54
58
59
59
58
56
54
53
52
51
50
49
48
48
47
47
47
47
46
45
44
42
41
40
39
37
36
35
34
33
33
32
32
31
31
31
31
30
30
29
29
28
27
27
26
26
28
31
37
42
49
56
60
62
63
62
60
58
57
56
55
54
53
53
52
51
51
51
50
50
49
48
46
45
43
41
40
39
38
37
36
35
34
34
33
33
32
32
31
31
30
29
29
28
27
26
25
25
26
28
32
38
44
51
57
61
63
63
62
60
58
56
55
54
53
52
51
51
50
50
50
50
49
48
47
46
44
42
40
40
38
37
36
35
34
33
33
32
32
31
31
31
30
30
29
28
28
27
26
26
25
25
26
30
30
40
48
48
60
63
63
62
60
60
56
54
54
52
51
51
50
50
50
50
50
49
48
47
45
44
42
40
34
34
33
33
32
31
31
30
30
29
29
28
27
26
26
25
24
24
25
29
34
40
47
53
58
61
61
60
58
56
55
53
52
51
50
49
48
47
47
46
46
45
44
43
42
40
39
37
36
34
33
32
31
30
29
28
28
28
27
27
26
26
25
24
24
23
22
22
21
21
21
24
28
34
40
48
54
59
61
62
60
58
56
55
53
52
51
50
49
49
48
48
47
47
46
46
44
43
41
40
38
37
35
34
33
32
31
30
29
29
28
28
27
27
26
26
25
24
24
23
23
22
21
21
21
21
24
29
35
41
48
54
57
58
58
56
54
51
50
48
47
46
45
45
44
44
44
44
44
44
43
41
40
39
37
36
34
33
32
31
30
30
29
29
29
29
28
28
28
27
27
26
26
25
25
24
24
23
23
25
28
32
38
44
51
56
59
59
58
56
54
52
50
49
48
47
47
46
46
46
46
46
46
45
44
42
41
40
39
37
36
35
34
33
32
32
32
31
31
31
30
30
30
29
29
28
28
27
26
26
25
25
25
29
33
39
45
52
52
60
61
61
58
56
56
53
52
52
50
49
49
48
48
48
48
47
47
46
44
43
41
40
39
38
36
35
35
34
34
33
33
32
32
31
31
30
30
29
28
28
27
27
26
26
25
24
24
24
26
29
34
40
47
54
59
62
62
61
59
57
55
54
53
53
52
51
50
50
49
49
49
48
47
46
45
43
42
40
40
38
37
36
35
35
34
33
33
32
32
32
31
31
30
29
29
28
28
27
27
26
26
25
25
24
24
24
26
29
35
40
47
54
59
62
63
62
60
57
55
54
53
52
51
51
50
50
50
49
49
49
48
46
45
43
42
40
40
38
37
36
35
35
34
34
33
33
33
32
32
32
31
31
30
30
29
29
28
27
27
26
26
25
26
28
32
38
44
51
58
62
63
63
61
59
57
55
54
53
52
51
50
50
50
50
49
49
48
47
46
44
43
41
40
38
37
36
35
34
34
33
33
32
32
32
31
31
31
30
29
29
28
27
27
26
25
25
24
23
23
24
26
26
37
43
50
57
62
64
64
62
60
58
56
55
54
53
53
52
51
51
50
50
50
49
48
47
46
44
42
40
40
38
37
36
35
34
34
33
33
32
32
31
31
30
30
29
28
27
27
26
25
25
24
23
23
23
22
22
23
26
31
38
45
53
59
63
65
64
63
61
58
57
56
55
54
53
53
52
52
52
51
51
50
49
48
46
44
42
41
40
38
37
35
34
33
33
32
31
31
31
30
30
29
28
28
27
27
26
25
25
24
24
23
23
22
22
22
22
23
26
31
38
45
53
60
65
67
66
64
62
59
57
55
54
53
53
52
52
52
52
52
51
51
50
48
47
45
43
41
40
38
37
35
34
34
33
33
32
32
32
31
31
31
30
30
29
28
28
27
27
26
25
25
24
24
23
23
25
28
34
40
49
57
63
67
69
68
65
63
60
58
56
54
53
52
52
51
51
51
51
51
50
49
48
46
44
42
40
39
37
36
35
34
33
32
32
31
31
30
30
29
29
28
28
27
27
26
26
25
24
24
23
23
22
22
22
25
29
36
43
52
61
67
71
71
71
68
68
63
60
60
57
56
56
54
54
54
53
53
53
52
50
49
47
45
43
40
39
38
36
35
34
33
32
31
31
30
30
30
29
29
28
28
27
26
26
25
24
24
23
23
22
22
21
21
21
21
24
29
36
43
53
62
69
73
74
73
70
67
64
62
60
58
57
56
56
55
55
55
54
54
53
52
50
49
46
44
42
40
39
37
35
34
33
32
31
31
30
30
29
29
28
28
27
26
26
25
24
24
23
23
22
22
21
21
21
21
21
24
29
37
45
55
64
71
74
75
73
70
66
63
60
58
56
55
54
54
54
54
55
55
55
54
53
51
49
47
44
42
40
39
37
36
34
34
33
32
32
32
32
32
31
31
31
30
30
29
28
27
27
26
25
24
24
24
26
31
38
46
56
65
72
76
77
75
72
68
65
62
59
57
56
55
55
55
55
56
56
56
55
54
52
49
47
44
42
40
39
37
36
35
34
33
33
32
32
32
31
31
30
30
30
28
28
28
26
25
25
24
23
23
23
24
24
36
43
53
63
71
76
78
77
75
72
68
66
64
62
61
59
59
58
57
57
57
