Wave
40
40
40
40
40
40
39
39
38
37
36
36
36
36
35
35
35
35
35
35
35
34
35
35
37
39
40
43
45
47
48
48
48
47
46
45
44
43
42
42
41
41
42
42
42
42
42
42
41
40
40
40
39
39
38
38
37
37
37
37
37
37
36
36
36
36
36
36
35
36
36
38
40
41
44
46
48
50
50
50
50
49
56
56
51
49
49
47
47
47
47
47
47
47
46
46
44
42
42
40
39
37
36
36
35
34
34
33
33
33
33
32
32
32
31
31
30
30
31
33
36
40
45
50
55
58
59
59
58
57
55
52
50
48
47
46
45
45
46
46
46
46
46
45
43
42
41
40
39
37
36
35
34
34
33
33
33
32
32
32
31
31
31
30
30
29
29
30
32
35
40
44
49
53
56
58
58
57
55
53
51
49
47
45
44
43
43
44
45
45
45
44
43
42
41
40
39
38
37
36
34
34
33
32
32
32
31
31
31
31
30
30
29
29
29
30
32
35
40
44
49
52
55
56
56
28
26
25
24
23
22
22
21
21
20
19
18
17
16
15
14
16
21
28
38
48
59
69
75
78
79
78
75
72
68
64
60
56
54
52
52
53
54
54
54
53
51
48
45
42
40
37
34
31
28
26
25
24
24
23
23
23
22
22
21
20
19
17
17
17
19
25
33
42
54
65
74
80
83
83
82
79
74
70
66
62
59
57
56
56
56
57
57
56
55
53
51
48
45
41
39
35
35
30
28
28
25
23
23
21
21
21
20
19
19
16
14
14
12
13
13
23
32
41
53
63
70
74
76
75
73
69
64
59
54
51
47
45
45
47
48
50
51
51
50
48
45
43
40
38
36
33
32
30
28
27
26
26
25
25
25
24
24
23
21
20
19
18
18
20
25
33
41
52
62
69
74
76
76
73
70
65
60
56
51
48
22
22
21
19
18
17
17
19
24
31
40
48
57
65
70
72
71
69
66
62
58
53
49
46
44
43
44
45
46
47
46
45
43
40
37
34
31
29
27
25
22
21
20
19
18
18
17
17
16
16
15
14
13
12
11
11
13
18
26
36
47
59
69
76
79
81
80
77
74
70
66
61
58
55
53
53
54
54
55
55
54
52
49
46
42
40
37
34
32
30
28
26
25
24
23
22
22
22
20
19
19
18
17
17
15
17
17
29
38
38
60
69
69
79
79
79
75
71
68
63
59
56
54
52
52
53
53
53
53
52
49
47
43
40
37
34
31
29
27
25
24
23
22
21
20
19
18
17
16
15
14
13
12
11
11
14
20
29
39
50
60
75
72
68
64
59
55
52
50
49
49
50
51
51
51
50
49
46
43
41
39
36
33
31
28
27
25
24
23
22
22
21
21
21
19
18
18
16
15
15
18
24
24
41
51
51
69
73
73
75
73
73
65
61
56
52
49
48
49
50
50
51
51
50
47
45
42
39
36
33
31
28
26
25
23
23
22
22
21
21
20
20
19
18
17
16
14
14
15
20
27
37
47
59
70
77
82
84
83
81
78
74
70
66
62
59
57
57
57
58
59
59
58
56
53
50
46
43
40
37
34
31
29
27
26
25
23
23
22
21
21
20
19
18
17
15
14
13
13
17
23
33
44
56
68
78
84
87
88
86
84
80
76
72
68
64
62
61
61
61
62
62
61
59
57
54
50
47
43
40
37
34
32
29
28
26
25
23
22
22
21
20
19
19
18
16
14
13
13
12
15
15
32
43
43
68
77
77
85
86
86
80
76
76
67
63
63
57
56
56
57
58
58
57
55
53
50
46
43
40
37
33
30
28
26
25
23
22
21
21
20
19
18
17
16
14
12
11
9
9
10
14
21
31
41
53
64
71
76
78
77
75
71
66
62
57
53
51
49
49
50
51
52
52
52
50
48
45
41
39
35
32
29
27
24
23
21
20
20
19
19
18
17
17
16
14
13
12
12
14
18
26
36
47
59
70
77
82
84
83
80
76
71
66
62
58
55
54
54
55
57
57
57
56
54
52
48
44
41
38
35
32
29
27
25
23
22
21
20
19
19
18
17
16
14
12
11
10
12
17
26
37
49
62
72
80
84
86
85
83
79
74
69
64
60
57
56
55
56
57
57
57
55
54
50
46
42
39
35
32
29
26
24
23
22
21
21
20
19
19
18
17
15
13
11
9
7
7
10
17
27
40
54
67
78
86
89
90
89
89
82
77
77
69
66
66
65
65
65
67
68
68
65
63
63
56
53
53
46
44
41
40
39
38
37
37
36
35
34
32
31
29
28
26
25
23
23
24
29
36
46
58
71
83
91
96
99
98
95
91
87
81
76
72
68
66
66
66
67
68
68
67
65
62
59
55
51
47
44
41
39
36
34
32
30
29
28
27
26
25
23
22
20
19
18
20
23
30
39
50
61
72
80
86
88
87
85
81
75
70
65
61
58
57
58
59
61
62
63
62
60
57
53
50
46
42
39
36
33
30
27
26
24
23
22
20
19
18
18
20
24
30
39
49
59
69
77
82
84
84
81
77
72
66
61
57
54
52
52
53
55
55
56
55
53
50
47
43
40
36
33
29
27
24
22
20
19
18
16
15
14
13
11
10
8
7
6
5
8
14
23
36
49
63
75
85
91
95
95
92
88
61
58
55
52
51
50
49
49
50
50
49
48
47
45
43
41
40
38
36
35
33
32
31
30
30
29
29
28
27
27
26
25
24
24
25
27
31
36
41
47
52
56
59
59
59
58
56
53
51
48
46
44
43
43
43
44
44
43
42
41
40
38
36
34
32
31
31
28
27
27
26
25
25
24
23
23
22
21
21
20
20
20
23
27
32
38
43
47
51
53
53
53
51
49
47
45
43
41
41
40
41
41
42
42
42
41
40
39
37
36
34
33
32
31
30
29
29
28
28
28
27
27
26
26
27
28
32
35
40
44
48
51
53
54
53
52
60
55
50
46
43
41
40
41
42
43
44
43
42
40
38
35
31
28
26
23
21
19
18
17
17
16
16
16
15
15
14
13
12
11
10
11
14
20
28
39
50
61
70
76
78
78
77
74
69
65
61
58
56
54
53
53
53
53
52
51
50
49
46
42
39
35
32
30
28
27
26
25
24
24
23
22
21
21
19
18
17
15
16
18
24
33
42
53
63
71
77
79
79
78
75
71
67
62
58
56
54
53
53
54
54
53
52
50
48
45
42
39
36
34
32
30
29
27
26
25
24
23
23
22
22
21
20
18
16
15
14
15
19
27
37
47
58
68
68
78
79
79
75
72
72
64
60
60
54
52
52
52
52
52
52
50
50
45
42
40
37
33
31
28
26
25
24
23
23
22
22
21
20
20
19
18
16
15
13
13
13
16
22
31
40
52
62
70
74
76
75
72
68
64
59
54
50
47
46
46
46
47
48
47
46
44
41
39
36
32
29
27
24
22
21
20
19
18
18
18
18
18
17
17
16
16
14
13
12
11
11
14
20
29
38
48
58
66
70
71
70
67
63
58
54
49
45
43
42
42
43
45
46
47
46
45
43
41
39
36
33
31
28
26
25
23
22
21
21
21
21
21
20
20
19
18
17
16
16
17
22
30
39
49
60
69
75
78
78
76
73
69
64
59
55
51
49
48
48
49
50
50
50
48
46
44
40
38
35
32
29
27
25
24
23
22
21
20
20
20
19
19
19
18
17
16
15
14
15
19
26
35
45
56
66
74
77
78
77
74
70
64
57
50
45
40
37
36
37
37
38
38
37
36
34
31
29
26
24
22
20
18
16
15
14
13
13
12
12
12
12
12
12
11
10
9
8
8
9
13
19
28
39
49
58
65
68
68
67
64
60
56
51
46
41
38
38
33
32
32
33
33
33
31
29
29
24
20
20
16
14
14
11
10
10
9
9
9
9
8
8
8
7
7
6
6
5
5
7
12
19
28
38
47
55
60
62
62
59
56
52
48
44
40
38
36
36
37
38
39
39
39
38
37
35
32
30
27
25
23
21
20
19
18
17
17
16
16
16
15
15
14
14
13
13
15
19
25
33
40
49
56
61
64
64
62
59
55
51
46
43
40
38
37
38
39
40
41
42
41
40
39
37
35
32
30
28
26
25
23
22
22
21
21
20
20
20
19
18
18
18
19
23
30
38
46
56
64
70
74
75
74
71
68
64
60
56
53
51
50
50
50
51
52
52
52
51
48
46
43
41
39
36
33
30
27
25
22
21
20
19
19
18
17
17
16
17
19
24
31
40
50
61
69
75
77
77
75
71
66
61
56
52
49
48
47
47
48
49
50
50
49
48
45
43
40
38
35
33
31
29
28
27
26
26
25
25
25
23
22
22
21
21
21
28
35
35
52
62
62
73
74
74
71
68
63
59
54
50
47
45
45
45
46
47
47
47
45
43
40
38
35
32
29
27
25
23
22
21
20
20
19
18
17
16
15
15
16
18
24
31
39
47
55
61
65
65
64
61
58
53
49
45
42
40
40
40
41
42
42
42
41
40
37
35
32
30
28
26
24
22
21
21
20
20
19
19
18
17
17
17
18
22
28
36
44
53
60
65
67
68
66
63
60
55
51
47
44
42
41
42
43
44
44
44
43
42
40
38
35
33
31
28
26
25
24
23
23
23
22
22
22
21
20
19
19
21
26
33
40
50
60
68
73
76
76
74
71
67
63
59
55
52
50
49
49
50
51
51
50
48
46
43
40
38
36
33
31
30
28
27
26
25
25
25
25
25
24
23
22
21
21
21
24
31
39
47
57
66
72
75
75
74
71
67
62
58
54
51
49
48
47
48
48
49
48
47
45
43
40
38
35
32
30
28
26
25
24
23
22
22
22
22
21
20
19
18
17
17
17
20
26
34
42
52
61
68
72
73
72
70
66
62
57
54
50
48
47
47
47
49
49
49
48
47
47
42
40
40
35
33
33
28
26
26
24
24
24
24
24
23
23
22
21
21
21
24
29
37
45
54
63
71
75
77
77
76
72
67
61
54
49
44
41
40
40
41
42
42
42
41
40
38
35
33
30
28
26
24
23
22
21
21
20
20
20
20
19
19
18
18
18
18
19
24
31
40
50
62
71
78
82
82
80
76
71
65
59
54
51
48
47
47
47
48
49
48
47
45
43
40
38
35
32
30
28
26
24
23
22
21
20
20
19
18
18
17
16
15
14
13
14
17
24
32
41
53
63
72
77
79
79
76
73
68
63
59
55
52
50
49
50
51
51
52
51
49
47
44
41
39
36
33
30
28
26
25
24
23
23
23
23
23
22
21
20
19
18
18
18
22
29
37
47
58
67
75
79
81
80
77
73
68
63
58
55
52
50
50
51
53
54
54
53
52
49
46
43
40
38
35
33
31
29
27
26
25
25
25
24
22
21
21
21
24
29
37
47
59
71
80
86
89
89
87
84
79
73
67
61
56
51
49
49
50
51
51
51
50
47
44
41
39
36
33
30
28
25
24
22
21
20
19
18
17
17
16
15
14
13
11
11
11
15
23
38
48
60
70
77
80
80
79
76
72
67
62
58
54
52
51
51
53
54
54
53
51
49
46
43
40
38
35
32
29
27
25
23
22
21
21
20
20
19
18
17
16
15
14
15
18
24
32
42
53
65
73
79
82
82
80
77
72
67
62
58
55
53
52
53
54
55
55
55
53
51
48
44
41
39
36
33
30
28
26
24
23
22
21
20
19
19
18
17
16
15
14
14
16
22
31
41
53
66
77
84
88
89
88
85
82
77
72
68
64
61
59
59
60
61
61
61
59
57
54
50
46
43
40
37
34
31
29
27
26
25
24
23
23
22
21
19
18
17
16
15
15
20
27
37
48
61
73
82
87
90
90
87
84
80
75
69
65
61
59
57
58
58
58
58
57
54
51
47
43
40
37
33
30
27
24
22
20
19
18
17
16
14
13
12
11
9
8
7
7
10
15
24
35
46
59
59
76
79
79
78
75
75
66
61
61
53
51
51
51
52
52
53
52
52
48
45
42
39
36
32
30
27
25
23
22
21
20
20
19
18
17
16
15
14
14
15
19
26
36
46
59
70
79
84
87
87
85
81
76
71
66
62
59
58
57
58
59
60
59
58
55
52
49
45
41
38
35
32
30
27
26
25
24
23
22
21
20
19
18
17
15
15
15
19
25
35
46
59
71
81
88
92
93
92
90
85
80
73
67
61
57
55
55
55
56
55
54
52
49
46
42
39
35
32
29
26
23
22
20
18
17
16
16
15
13
12
10
9
7
6
7
10
16
26
37
49
62
72
78
81
81
80
76
71
66
61
57
54
52
51
51
52
52
52
51
48
45
41
38
35
31
28
25
22
19
17
15
14
13
13
12
12
11
10
9
8
7
7
9
14
22
32
43
