Wave
40
39
37
35
32
30
28
26
24
23
22
21
20
19
19
20
23
28
35
43
52
59
65
67
68
67
65
63
60
57
54
51
49
47
46
44
43
42
40
38
36
34
32
30
28
27
25
24
22
21
20
20
19
19
21
26
32
40
48
56
62
66
68
67
66
63
60
56
53
50
48
46
44
43
42
41
41
40
39
37
36
34
32
30
28
26
24
22
21
20
18
17
16
16
17
20
25
33
41
50
58
63
66
67
66
63
60
57
54
51
49
47
45
45
44
44
43
42
41
40
39
36
34
32
30
28
26
24
23
22
21
20
19
19
20
25
31
39
47
56
63
68
70
70
69
66
63
60
57
54
51
49
47
46
45
45
44
43
41
40
38
36
34
32
30
27
26
24
22
21
20
19
18
18
21
27
34
41
50
59
64
68
69
68
67
64
61
58
55
52
50
48
46
45
44
44
42
41
40
39
36
34
32
30
28
26
24
23
22
21
21
19
18
18
22
27
27
41
50
50
63
66
66
66
64
64
59
56
56
51
49
47
46
45
44
43
42
40
40
38
36
34
32
31
29
27
26
24
23
22
21
20
20
20
23
27
34
40
48
55
60
63
64
63
61
59
56
53
51
48
46
45
44
42
41
40
40
39
38
36
34
33
31
29
27
25
24
23
22
21
20
19
18
20
23
28
34
41
48
54
58
60
60
59
57
54
51
49
46
44
43
41
40
40
40
39
39
37
36
35
33
32
30
28
27
25
24
23
22
21
20
20
21
23
28
34
40
47
53
57
59
60
59
57
55
52
50
48
46
45
44
43
42
42
41
40
40
38
37
35
34
32
30
29
27
26
25
24
23
23
23
25
29
35
40
47
53
57
59
60
59
57
55
53
51
49
47
45
44
42
41
40
40
39
38
37
35
34
32
30
29
27
26
24
23
22
21
20
20
20
23
27
32
39
45
51
55
57
58
57
55
53
51
49
46
44
42
41
40
39
39
37
36
36
34
32
32
29
27
27
23
22
22
19
18
18
16
15
15
17
21
21
32
39
44
49
51
52
52
50
48
46
44
42
40
39
37
36
35
35
34
33
32
31
30
28
27
25
24
22
21
20
19
18
17
17
16
16
18
21
25
31
38
44
49
53
54
54
53
51
49
46
44
42
40
40
39
39
38
38
37
36
35
34
33
32
30
29
28
27
26
25
25
24
23
23
25
28
33
39
44
50
55
57
58
58
56
54
52
50
48
46
44
42
41
40
40
40
39
38
36
35
34
32
30
29
28
26
25
24
23
23
23
24
27
31
37
43
49
54
58
59
59
58
56
54
51
49
47
45
44
42
41
41
40
40
39
38
37
35
34
32
30
29
28
26
25
24
23
23
23
25
29
34
40
46
52
57
59
59
58
57
55
52
50
48
45
44
42
41
40
40
39
38
37
35
34
32
31
29
27
26
25
23
22
21
21
20
22
25
29
35
41
48
54
57
59
59
57
55
53
51
48
46
44
43
42
41
40
40
40
39
38
36
35
33
32
30
29
28
27
25
24
24
24
26
30
36
42
48
54
58
60
60
59
58
55
53
50
48
47
45
44
43
43
42
41
41
40
39
39
36
34
34
31
30
30
28
27
27
28
31
31
41
48
48
60
63
63
64
62
60
58
55
53
51
49
47
46
44
43
42
41
40
40
38
36
35
33
31
30
28
27
26
25
25
28
32
37
43
50
57
61
64
64
63
61
59
57
54
52
50
48
46
45
44
43
42
40
40
39
37
35
33
32
30
29
27
26
25
24
23
25
28
33
40
46
53
59
62
63
63
61
59
56
53
51
48
46
44
42
41
40
40
39
38
36
35
33
31
29
28
26
25
23
22
21
20
19
19
21
25
30
38
44
52
57
60
61
60
59
56
53
51
48
46
44
43
42
41
41
40
40
39
38
36
35
33
32
31
29
28
27
26
25
25
25
26
29
35
41
48
56
62
65
67
66
65
62
59
56
54
51
49
47
45
44
43
42
41
40
39
38
36
34
32
31
29
28
27
26
25
24
24
25
28
33
39
46
54
61
66
68
68
67
65
63
60
57
55
52
50
48
47
45
44
43
42
40
40
40
36
34
34
30
28
28
25
24
24
22
21
21
22
25
25
37
44
52
59
64
64
68
66
64
62
59
56
54
51
49
47
46
45
44
42
41
40
39
37
35
33
31
29
28
26
25
24
22
22
21
20
21
23
27
33
40
48
56
62
66
67
66
65
62
59
56
54
51
49
46
45
44
42
41
40
39
38
36
34
32
30
28
27
25
24
22
21
20
19
19
18
19
21
26
33
40
48
56
62
65
66
65
63
60
57
54
51
49
47
46
45
44
43
43
42
41
40
38
36
34
32
30
29
27
26
25
24
23
23
24
27
33
40
47
56
62
67
69
69
68
65
62
59
56
53
51
49
47
46
45
