Wave
38
36
35
33
31
29
28
26
24
23
21
21
20
19
19
18
18
17
16
17
21
25
31
38
44
50
54
58
59
59
58
56
55
53
52
52
51
51
52
53
54
55
55
54
53
52
50
48
46
44
41
40
39
38
37
36
36
35
35
34
33
31
30
28
27
25
23
21
20
18
15
12
10
8
10
13
19
26
34
41
46
50
52
52
52
51
50
48
47
45
44
43
43
44
45
47
49
50
51
51
51
50
49
48
47
45
44
43
42
42
41
40
40
40
39
38
37
35
34
32
30
29
28
27
29
32
37
42
48
54
58
61
63
63
63
63
62
60
59
57
56
55
54
54
54
55
55
55
54
53
51
49
47
45
44
42
41
40
39
38
37
36
36
35
34
33
33
32
31
30
28
27
25
25
26
30
36
43
51
58
64
68
71
72
72
72
72
72
71
71
70
69
69
68
67
67
66
65
63
61
58
56
54
52
50
48
46
44
42
41
40
39
37
35
33
31
30
29
28
28
26
25
25
22
22
22
29
35
35
50
57
57
64
66
66
65
64
64
62
61
61
59
58
58
58
57
56
55
54
53
52
51
49
48
46
44
42
40
39
37
36
35
34
33
32
31
30
29
27
25
23
21
19
18
19
21
25
30
37
44
50
55
58
61
62
61
61
60
59
57
57
56
56
56
57
56
56
55
53
52
50
49
46
44
41
40
37
35
33
32
31
29
28
27
27
27
26
25
24
23
22
21
22
26
31
37
42
49
54
58
60
61
61
60
60
58
56
54
53
51
51
50
50
49
49
47
46
44
43
41
39
37
35
32
31
29
27
26
25
24
23
22
22
22
21
20
19
18
17
16
18
21
26
33
39
45
50
53
54
55
55
54
53
52
50
49
47
46
45
44
44
44
44
43
42
40
38
36
33
30
28
26
25
24
23
23
23
22
21
21
21
21
21
20
19
18
17
18
21
26
32
39
45
50
54
56
57
57
56
55
53
52
50
49
48
48
48
48
48
48
47
46
46
44
42
42
39
36
36
32
31
31
29
28
28
28
27
27
25
24
24
23
22
22
21
19
19
19
22
27
33
40
48
55
60
62
63
63
62
61
61
60
59
58
57
56
55
54
54
53
51
50
48
47
45
43
41
40
39
37
35
33
32
31
30
29
27
26
25
24
23
22
21
20
19
18
16
15
14
13
13
16
20
26
34
41
48
52
56
57
57
56
55
54
52
51
49
47
46
46
45
45
45
45
44
43
42
40
39
38
36
34
32
30
28
27
26
25
25
24
24
23
22
21
20
20
19
18
17
16
15
15
16
19
24
30
37
43
50
53
55
56
56
55
53
51
49
47
45
44
43
42
43
43
44
44
44
44
43
41
40
38
36
34
33
31
30
29
28
28
28
28
27
27
27
26
25
25
24
23
22
21
20
18
19
22
27
34
41
50
57
61
64
65
65
64
63
61
59
58
56
55
54
53
52
52
52
51
51
51
50
49
47
45
43
42
40
39
38
37
36
36
36
36
35
35
34
33
32
31
30
29
27
26
25
24
23
23
23
26
32
39
46
53
60
65
68
70
70
69
68
67
65
64
62
61
61
60
59
58
57
56
55
55
52
50
50
46
44
44
40
38
38
34
33
33
29
28
28
26
25
25
24
23
23
21
20
20
19
18
17
16
16
16
19
23
30
37
44
51
55
58
60
60
60
59
58
56
55
53
53
52
51
51
51
51
51
50
50
49
47
46
44
42
40
39
37
35
34
33
33
33
33
33
32
31
30
29
29
28
27
27
26
24
23
23
23
25
29
35
42
49
56
61
64
65
65
64
62
61
59
57
55
53
52
52
51
50
50
50
50
49
48
46
44
42
40
38
37
35
33
32
32
31
30
29
29
28
28
27
26
25
24
23
22
21
20
19
17
17
17
21
26
33
41
49
57
62
65
66
65
65
64
63
63
64
67
70
74
79
83
86
87
87
87
84
81
58
55
53
51
50
48
47
47
47
46
46
46
48
50
52
54
57
59
61
62
64
65
66
65
65
64
63
62
61
61
62
64
67
69
71
71
70
66
61
55
48
41
36
31
26
23
21
19
18
18
18
19
19
19
20
21
21
22
22
22
23
23
23
24
24
24
25
25
25
25
25
25
26
26
26
26
26
26
25
25
25
25
25
24
24
24
25
27
30
33
38
41
45
48
50
51
51
51
51
50
50
59
58
57
56
55
54
55
55
54
54
53
52
50
48
45
43
41
40
38
37
36
35
34
34
33
32
32
31
31
30
29
28
27
27
25
24
23
22
20
20
22
27
33
39
46
53
58
61
63
63
63
62
60
59
57
55
54
53
53
53
53
54
54
53
52
51
49
47
45
44
42
40
40
39
38
37
36
35
34
33
33
32
32
32
31
30
29
28
27
25
24
23
24
26
30
37
43
51
59
64
68
70
70
69
69
68
66
65
64
63
61
60
60
59
59
59
59
58
56
55
52
50
47
45
43
42
41
40
39
39
38
36
35
33
32
32
31
29
28
27
27
26
25
24
23
22
21
22
24
28
35
42
51
59
65
69
72
73
73
73
72
72
72
71
70
70
69
67
66
65
64
63
61
60
58
56
54
52
50
48
46
44
43
41
40
39
37
36
34
32
31
29
28
26
25
23
22
21
20
19
18
17
16
15
16
18
22
29
37
45
53
58
62
64
64
64
64
63
63
63
62
62
62
60
59
59
58
57
57
54
51
51
46
43
43
38
36
36
32
31
29
28
27
26
25
24
23
22
21
20
19
17
16
15
13
11
10
9
8
7
6
6
7
10
15
22
28
35
40
44
