Wave
39
39
39
39
39
39
39
40
40
42
43
44
45
45
45
45
45
45
45
45
45
45
45
45
44
44
44
44
44
44
43
47
46
45
44
44
43
42
42
41
41
41
40
40
40
39
39
38
38
38
38
37
37
37
37
38
40
41
44
47
49
51
52
52
53
53
53
53
53
53
53
52
52
52
51
51
50
50
49
49
48
56
54
53
52
51
49
48
46
44
43
42
40
40
39
38
37
36
35
33
33
32
32
32
34
38
41
47
52
56
59
60
60
59
58
57
57
56
55
55
55
55
54
55
55
54
53
51
50
48
46
45
43
42
40
40
39
37
36
35
34
33
32
31
30
29
28
28
28
29
32
36
40
43
47
49
49
49
49
56
54
52
50
49
47
46
45
43
42
40
39
37
34
32
28
26
23
21
19
18
17
16
14
13
12
10
9
7
5
5
6
10
17
26
35
43
50
54
56
56
55
54
54
53
52
51
50
48
46
46
45
45
44
43
43
42
41
40
38
36
34
32
30
29
29
29
29
29
29
29
28
28
30
34
40
48
57
65
72
76
78
77
78
77
77
77
76
75
72
70
67
64
62
60
58
57
54
52
49
46
43
41
40
39
38
37
36
34
33
32
31
30
29
27
25
24
23
25
29
37
45
55
64
71
76
78
80
81
83
85
86
87
87
87
85
83
81
79
77
75
73
71
69
66
52
50
47
45
44
41
40
38
36
34
33
31
29
27
25
24
22
21
21
23
29
38
48
60
71
80
85
88
90
91
92
93
94
95
94
91
89
86
83
81
59
58
58
57
56
55
54
53
51
49
48
46
45
43
42
40
40
39
38
36
35
34
33
32
31
30
29
28
28
26
25
25
25
26
29
33
38
43
49
53
56
58
59
61
62
63
64
65
66
65
64
63
62
60
59
58
57
56
55
54
53
51
50
48
47
45
44
43
42
41
40
40
39
39
36
35
35
32
31
31
29
28
28
27
26
26
26
28
28
38
43
43
55
59
62
63
63
63
64
64
65
65
64
63
63
62
61
61
60
59
59
58
56
55
53
51
49
47
45
44
42
41
40
39
38
37
36
35
34
33
31
29
28
28
29
31
35
40
46
52
56
59
60
61
61
61
62
62
62
61
61
59
58
57
56
55
54
53
52
50
48
47
45
44
42
41
40
39
38
37
35
34
33
31
30
29
27
26
25
26
28
32
37
42
48
53
57
59
61
62
62
63
64
63
63
62
61
59
58
56
56
55
54
53
51
49
48
45
43
41
40
38
36
35
33
32
30
29
28
27
25
24
23
22
21
21
23
26
31
38
43
49
53
56
58
59
59
60
60
61
60
60
59
57
55
54
52
50
49
47
46
44
42
40
39
37
35
33
32
30
28
26
25
23
22
20
19
18
17
16
15
14
14
13
13
13
15
18
23
28
33
37
39
40
40
40
40
40
40
41
40
40
39
37
36
34
33
32
31
30
29
28
27
26
25
24
23
22
21
20
20
19
18
17
16
16
15
15
14
14
13
13
12
12
12
13
15
18
23
27
32
32
37
38
38
38
38
38
38
38
38
38
37
37
35
34
34
33
32
32
31
30
29
28
27
26
25
25
24
24
24
23
23
23
22
22
22
21
21
20
20
19
19
18
18
18
18
19
21
25
29
