lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
9.076684729127913e-05,0.00019907321014455472,0.4559470720614282,31.316184551672443,68.68381544832755,0.00032031795509964854,3.047789766381472e-05,1
9.393067154911513e-05,0.00029467442897383083,0.31876085032629975,24.17124001273082,75.82875998726918,0.0004183811960166442,2.977609549369828e-05,1
