lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
3.394869342810095e-06,1.8778832076622348e-05,0.18078170830636198,15.310341194704288,84.68965880529571,2.3088337479159096e-05,9.146360597266539e-07,10
9.008886267477324e-06,2.5342039122012767e-05,0.3554917670240658,26.226036606960395,73.77396339303961,3.726750200184642e-05,2.9165766123563256e-06,10
