lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
0.00186597,0.004905476,0.380385124,27.55644911,72.44355089,0.007382224,0.000610777,1
2.86E-05,8.71E-05,0.328822698,24.74541553,75.25458447,0.000124896,9.14E-06,1
