lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
2.8644840578130625e-05,8.711333103805022e-05,0.3288226983952531,24.74541553153437,75.25458446846564,0.00012489619844671375,9.13802683053292e-06,1
