lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
1.6925902100149336e-06,4.900208742417672e-06,0.34541185875682534,25.673317542777536,74.32668245722247,7.136509141455047e-06,5.437101890224414e-07,6
1.6201309821775578e-07,2.657364347521166e-06,0.06096758932168422,5.746413927749013,94.25358607225098,2.8332119027779612e-06,1.3834457039039515e-08,6
