lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
0.001321124,0.002948823,0.448017252,30.94004934,69.05995066,0.004712523,0.000442576,2
4.22E-07,1.62E-06,0.260816348,20.68630757,79.31369243,2.17E-06,1.31E-07,2
