lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
5.073665707965415e-06,1.4038603028526158e-05,0.3614081613146143,26.546642776522532,73.45335722347747,2.0757228491659957e-05,1.6449597551683829e-06,14
9.008886267477324e-06,2.5342039122012767e-05,0.3554917670240658,26.226036606960395,73.77396339303961,3.726750200184642e-05,2.9165766123563256e-06,14
