lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,num
7.40E-05,0.000174492,0.424265919,29.78839227,70.21160773,0.000273143,2.46E-05,4
4.15E-06,1.36E-05,0.306037242,23.43250497,76.56749503,1.90E-05,1.31E-06,4
